timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:04:01,19.88,3.48,1.9194,0.0900,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:04:31,19.94,3.48,1.9308,0.0923,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:05:01,19.88,3.48,1.9221,0.0905,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:05:31,19.94,3.48,1.9122,0.0886,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:06:01,19.94,3.48,1.9185,0.0898,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:06:31,19.94,3.48,1.9179,0.0897,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:07:01,19.94,3.48,1.9165,0.0894,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:07:31,19.88,3.48,1.8835,0.0828,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:08:01,19.88,3.48,1.9218,0.0905,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:08:31,19.88,3.48,1.9304,0.0922,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:09:01,19.88,3.48,1.9071,0.0875,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:09:31,19.94,3.48,1.8960,0.0853,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:10:01,19.94,3.48,1.8883,0.0838,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:10:31,19.88,3.48,1.9237,0.0909,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:11:01,19.88,3.48,1.9259,0.0913,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:11:31,19.94,3.48,1.9150,0.0891,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:12:01,19.88,3.48,1.9272,0.0916,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:12:31,19.94,3.48,1.9115,0.0884,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:13:01,19.94,3.48,1.9172,0.0896,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:13:31,19.88,3.48,1.9282,0.0918,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:14:01,19.94,3.48,1.9211,0.0903,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:14:31,19.94,3.48,1.9156,0.0892,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:15:01,19.88,3.48,1.9309,0.0923,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:15:31,19.88,3.48,1.9126,0.0886,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:16:01,19.88,3.48,1.8951,0.0851,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:16:31,19.88,3.48,1.9312,0.0924,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:17:01,19.88,3.48,1.9162,0.0894,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:17:31,19.88,3.48,1.9420,0.0945,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:18:01,19.88,3.48,1.9175,0.0896,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:18:31,19.88,3.48,1.9022,0.0866,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:19:01,19.94,3.48,1.9295,0.0920,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:19:31,19.88,3.48,1.8984,0.0858,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:20:01,19.88,3.48,1.9325,0.0926,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:20:31,19.94,3.48,1.9231,0.0907,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:21:01,19.88,3.48,1.9028,0.0867,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:21:31,19.88,3.48,1.9167,0.0895,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:22:01,19.88,3.48,1.9493,0.0960,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:22:31,19.88,3.48,1.9182,0.0898,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:23:01,19.94,3.48,1.9374,0.0936,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:23:31,19.88,3.48,1.9378,0.0937,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:24:01,19.94,3.48,1.9242,0.0910,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:24:31,19.88,3.48,1.8958,0.0853,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:25:01,19.88,3.48,1.9146,0.0890,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:25:31,19.88,3.48,1.9125,0.0886,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:26:01,19.88,3.48,1.9088,0.0879,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:26:31,19.88,3.48,1.9203,0.0902,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:27:01,19.81,3.48,1.9351,0.0931,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:27:31,19.81,3.48,1.9274,0.0916,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:28:01,19.81,3.48,1.9288,0.0919,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:28:31,19.88,3.48,1.9592,0.0980,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:29:01,19.81,3.48,1.9274,0.0916,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:29:31,19.88,3.48,1.9332,0.0928,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:30:01,19.88,3.48,1.9180,0.0897,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:30:31,19.81,3.48,1.9115,0.0884,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:31:01,19.88,3.48,1.9243,0.0910,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:31:31,19.88,3.48,1.9285,0.0918,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:32:01,19.81,3.48,1.9213,0.0904,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:32:31,19.81,3.48,1.9115,0.0884,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:33:01,19.81,3.48,1.9317,0.0925,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:33:31,19.88,3.48,1.9249,0.0911,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:34:01,19.81,3.48,1.9107,0.0883,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:34:31,19.81,3.48,1.9416,0.0944,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:35:01,19.88,3.48,1.9183,0.0898,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:35:31,19.88,3.48,1.9194,0.0900,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:36:01,19.81,3.48,1.9438,0.0949,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:36:31,19.81,3.48,1.9424,0.0946,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:37:01,19.81,3.48,1.9644,0.0990,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:37:31,19.81,3.48,1.9082,0.0878,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:38:01,19.75,3.48,1.9391,0.0939,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:38:31,19.81,3.48,1.9262,0.0914,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:39:01,19.81,3.48,1.9523,0.0966,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:39:31,19.81,3.48,1.9419,0.0945,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:40:01,19.88,3.48,1.9512,0.0964,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:40:31,19.88,3.48,1.9327,0.0927,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:41:01,19.81,3.48,1.9342,0.0930,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:41:31,19.81,3.48,1.9302,0.0922,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:42:01,19.81,3.48,1.9376,0.0936,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:42:31,19.81,3.48,1.9338,0.0929,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:43:01,19.81,3.48,1.9548,0.0971,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:43:31,19.81,3.48,1.9867,0.1035,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:44:01,19.81,3.48,1.9234,0.0908,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:44:31,19.81,3.48,1.9108,0.0883,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:45:01,19.81,3.48,1.9518,0.0965,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:45:31,19.81,3.48,1.9294,0.0920,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:46:01,19.81,3.48,1.9388,0.0939,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:46:31,19.81,3.48,1.9414,0.0944,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:47:01,19.81,3.48,1.9514,0.0964,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:47:31,19.81,3.48,1.9307,0.0923,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:48:01,19.81,3.48,1.9367,0.0935,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:48:31,19.81,3.48,1.9480,0.0957,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:49:01,19.81,3.48,1.9089,0.0879,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:49:31,19.75,3.48,1.9232,0.0908,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:50:01,19.75,3.48,1.9185,0.0898,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:50:31,19.81,3.48,1.9957,0.1053,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:51:01,19.81,3.48,1.9398,0.0941,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:51:31,19.81,3.48,1.9561,0.0973,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:52:01,19.75,3.48,1.9563,0.0974,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:52:31,19.81,3.48,1.9278,0.0917,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:53:01,19.75,3.48,1.9474,0.0956,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:53:31,19.81,3.48,1.9778,0.1017,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:54:01,19.81,3.48,1.9777,0.1017,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:54:31,19.81,3.48,1.9377,0.0937,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:55:01,19.75,3.48,1.9728,0.1007,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:55:31,19.75,3.48,1.9566,0.0974,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:56:01,19.81,3.48,1.9758,0.1013,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:56:31,19.81,3.48,1.9368,0.0935,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:57:01,19.75,3.48,1.9559,0.0973,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:57:31,19.75,3.48,1.9574,0.0976,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:58:01,19.75,3.48,1.9316,0.0924,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:58:31,19.69,3.48,1.9397,0.0941,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:59:01,19.75,3.48,1.9530,0.0967,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 03:59:31,19.81,3.48,1.9329,0.0927,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:00:01,19.81,3.48,1.9469,0.0955,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:00:31,19.75,3.48,1.9592,0.0980,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:01:01,19.75,3.48,1.9795,0.1020,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:01:31,19.75,3.48,1.9750,0.1011,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:02:01,19.75,3.48,1.9444,0.0950,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:02:31,19.75,3.48,1.9415,0.0944,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:03:01,19.75,3.48,1.9537,0.0969,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:03:31,19.75,3.48,1.9650,0.0991,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:04:01,19.75,3.48,1.9506,0.0962,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:04:31,19.75,3.48,1.9577,0.0977,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:05:01,19.75,3.48,1.9582,0.0978,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:05:31,19.75,3.48,1.9685,0.0998,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:06:01,19.75,3.48,1.9531,0.0967,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:06:31,19.75,3.48,1.9672,0.0996,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:07:01,19.75,3.48,1.9475,0.0956,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:07:31,19.75,3.48,1.9539,0.0969,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:08:01,19.75,3.48,1.9525,0.0966,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:08:31,19.75,3.48,1.9576,0.0976,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:09:01,19.75,3.48,1.9684,0.0998,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:09:31,19.75,3.48,1.9667,0.0995,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:10:01,19.75,3.48,1.9646,0.0990,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:10:31,19.75,3.48,1.9490,0.0959,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:11:01,19.75,3.48,1.9598,0.0981,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:11:31,19.69,3.48,1.9485,0.0958,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:12:01,19.75,3.48,1.9435,0.0948,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:12:31,19.75,3.48,1.9619,0.0985,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:13:01,19.75,3.48,1.9498,0.0961,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:13:31,19.75,3.48,1.9572,0.0976,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:14:01,19.75,3.48,1.9480,0.0957,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:14:31,19.75,3.48,1.9519,0.0965,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:15:01,19.69,3.48,1.9583,0.0978,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:15:31,19.69,3.48,1.9742,0.1010,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:16:01,19.75,3.48,1.9667,0.0995,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:16:31,19.75,3.48,1.9510,0.0963,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:17:01,19.75,3.48,1.9653,0.0992,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:17:31,19.69,3.48,1.9856,0.1032,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:18:01,19.75,3.48,1.9446,0.0950,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:18:31,19.75,3.48,1.9708,0.1003,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:19:01,19.75,3.48,1.9727,0.1007,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:19:31,19.75,3.48,1.9669,0.0995,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:20:01,19.75,3.48,1.9418,0.0945,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:20:31,19.75,3.48,1.9566,0.0974,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:21:01,19.75,3.48,1.9609,0.0983,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:21:31,19.69,3.48,1.9718,0.1005,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:22:01,19.69,3.48,1.9679,0.0997,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:22:31,19.69,3.48,1.9512,0.0964,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:23:01,19.69,3.48,1.9755,0.1012,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:23:31,19.75,3.48,1.9438,0.0949,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:24:01,19.75,3.48,1.9588,0.0979,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:24:31,19.69,3.48,1.9690,0.0999,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:25:01,19.69,3.48,1.9636,0.0988,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:25:31,19.75,3.48,1.9756,0.1012,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:26:01,19.69,3.48,1.9580,0.0977,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:26:31,19.69,3.48,1.9506,0.0962,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:27:01,19.69,3.48,1.9760,0.1013,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:27:31,19.69,3.48,1.9603,0.0982,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:28:01,19.69,3.48,1.9520,0.0965,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:28:31,19.75,3.48,1.9381,0.0937,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:29:01,19.75,3.48,1.9524,0.0966,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:29:31,19.69,3.48,1.9697,0.1001,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:30:01,19.69,3.48,1.9634,0.0988,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:30:31,19.69,3.48,1.9796,0.1020,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:31:01,19.69,3.48,1.9707,0.1003,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:31:31,19.69,3.48,1.9611,0.0983,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:32:01,19.69,3.48,1.9542,0.0970,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:32:31,19.75,3.48,1.9699,0.1001,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:33:01,19.69,3.48,1.9558,0.0973,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:33:31,19.69,3.48,1.9633,0.0988,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:34:01,19.75,3.48,2.0036,0.1068,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:34:31,19.69,3.48,1.9495,0.0960,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:35:01,19.69,3.48,1.9711,0.1003,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:35:31,19.69,3.48,1.9442,0.0950,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:36:01,19.69,3.48,1.9569,0.0975,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:36:31,19.69,3.48,1.9670,0.0995,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:37:01,19.69,3.48,1.9636,0.0988,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:37:31,19.75,3.48,1.9805,0.1022,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:38:01,19.69,3.48,1.9553,0.0972,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:38:31,19.69,3.48,1.9628,0.0987,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:39:01,19.75,3.48,1.9640,0.0989,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:39:31,19.69,3.48,1.9769,0.1015,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:40:01,19.69,3.48,1.9649,0.0991,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:40:31,19.69,3.48,1.9684,0.0998,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:41:01,19.69,3.48,1.9805,0.1022,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:41:31,19.69,3.48,1.9535,0.0968,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:42:01,19.69,3.48,1.9837,0.1029,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:42:31,19.69,3.48,1.9811,0.1023,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:43:01,19.69,3.48,1.9671,0.0995,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:43:31,19.69,3.48,1.9687,0.0999,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:44:01,19.62,3.48,1.9885,0.1038,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:44:31,19.69,3.48,1.9960,0.1053,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:45:01,19.69,3.48,1.9883,0.1038,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:45:31,19.69,3.48,1.9679,0.0997,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
2026-04-09 04:46:01,19.69,3.48,1.9756,0.1012,5.00,0.50
timestamp,temp,ph,co2_raw,co2,voltaje,corriente
